id;size;price;price_m2;location;address;street;number;address_geopy;lat;long;hhSize;hhF;hhM;title;link;timestamp;inactive-stamp;active
7617825;15;450.0;30.0;Königsbau;Stockackerweg 12, Konstanz;Stockackerweg;12;12, Stockackerweg, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6796044;9.1838498;3.0;0.0;2.0;Tolles 15 qm Zimmer in netter WG Nähe Uni;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7617825.html;20191004-2050;;True
7618350;14;495.0;35.357142857142854;Paradies;Mangoldstr. 14, Konstanz;Mangoldstr.;14;14, Mangoldstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66373415;9.1630840058991;3.0;0.0;2.0;Schönes Zimmer in neu gegründeter 3er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7618350.html;20191005-0850;20191014-0850;False
7574826;18;480.0;26.66666666666667;Fürstenberg;Haidelmoosweg 37, Konstanz;Haidelmoosweg;37;37, Haidelmoosweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6830523;9.159579092886279;2.0;0.0;0.0;dringend liebe/r WG Mitbewohner/in gesucht!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7574826.html;20191005-0850;;True
7619475;11;370.0;33.63636363636363;Petershausen-West;Wollmatinger Straße 4, Konstanz;Wollmatinger Straße;4;4, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67472479999999;9.182821051248359;2.0;1.0;0.0;Neue Mitbewohnerin für Zimmer in 2er WG ab Mitte November gesucht;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7619475.html;20191006-1250;20191008-1250;False
7619142;11;345.0;31.363636363636363;Königsbau;Jacob-Burckhardt-Str. 4, Konstanz;Jacob-Burckhardt-Str.;4;Sonenbühl West I, 4, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6816682;9.1846543341796;3.0;0.0;2.0;Ca. 11qm Zimmer im Studentenwohnheim;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7619142.html;20191006-1650;;True
7620251;13;420.0;32.30769230769231;Paradies;Rheingutstraße 34, Konstanz;Rheingutstraße;34;Jan-Hus-Haus, 34, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6676849;9.16704792655039;4.0;2.0;1.0;Zimmer im Jan hus Haus;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7620251.html;20191006-1650;;True
7621219;14;505.0;36.07142857142857;Petershausen-West;St.-Gebhardstr. 34b, Konstanz;St.-Gebhardstr.;34b;Sankt-Gebhard-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6718408;9.1761195;4.0;2.0;1.0;Netter Mitbewohner für gemütliche, moderne 4-Zimmer Wohnung in Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7621219.html;20191006-2050;;True
7620682;11;350.0;31.818181818181817;Altstadt;Hussenstr., Konstanz;Hussenstr.;;Hussenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.659957399999996;9.172466199999999;3.0;1.0;1.0;Suchen nette Mitbewohnerin für 3er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7620682.html;20191006-2050;;True
7621593;25;590.0;23.6;Altstadt;Neugasse 15, Konstanz;Neugasse;15;15, Neugasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.658616;9.173626069349847;4.0;1.0;2.0;Neubau schönes WG Zimmer mit Balkon Möbliert;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7621593.html;20191007-0850;;True
7621519;12;360.0;30.0;Königsbau;Jacob-Burckhardt-Str. 35, Konstanz;Jacob-Burckhardt-Str.;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;5.0;1.0;3.0;WG-Zimmer in Wohnheim zur Zwischenmiete (nur Studierende);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7621519.html;20191007-0850;20191007-2050;False
7621886;30;379.0;12.633333333333333;Petershausen-West;Wollmatinger str. 35, Konstanz;Wollmatinger str.;35;35, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67567005;9.1788517519311;3.0;2.0;0.0;3er Mädels WG (3 Monate);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7621886.html;20191007-1250;;True
7621876;17;575.0;33.823529411764696;Altstadt;Zogelmannstraße 16, Konstanz;Zogelmannstraße;16;16, Zogelmannstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.657136200000004;9.17303089668907;3.0;0.0;1.0;Schönes Zimmer (ca 17m²) in 3er WG in KN-Altstadt ab dem 01.11.2019;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7621876.html;20191007-1250;;True
7622069;12;444.0;37.0;Königsbau;Uhlandstraße 4, Konstanz;Uhlandstraße;4;4, Uhlandstraße, Petershausen-Ost, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67670265;9.1854111;3.0;2.0;0.0;Wunderschönes Zimmer in neu renovierter 3er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7622069.html;20191007-1650;20191009-2050;False
7623245;12;280.0;23.33333333333333;Staad;Lorettosteig, Konstanz;Lorettosteig;;Lorettosteig, Staad, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6784453;9.2072293;3.0;2.0;0.0;Ruhiges, helles möbiliertes Wg- Zimmer;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7623245.html;20191008-0850;;True
7624134;16;460.0;28.75;Petershausen-West;Wollmatingerstraße, Konstanz;Wollmatingerstraße;;Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6752655;9.1825505;3.0;2.0;0.0;WG-Zimmer in Petershausen (3er WG);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7624134.html;20191008-1650;20191011-1250;False
7624066;12;400.0;33.333333333333336;Altstadt;Zogelmannstraße, Konstanz;Zogelmannstraße;;Zogelmannstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.657476;9.1727088;4.0;1.0;2.0;WG-Zimmer in der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7624066.html;20191008-1650;20191019-1250;False
7210032;12;350.0;29.16666666666667;Petershausen-West;Austraße 27, Konstanz;Austraße;27;27, Austraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6771264;9.17216220640704;4.0;1.0;2.0;Dachgeschosszimmer in 4er-WG zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7210032.html;20191008-2050;20191009-1250;False
7624860;17;;;Petershausen-Ost;Franz-Liszt-Straße 1, Konstanz;Franz-Liszt-Straße;1;1, Franz-Liszt-Straße, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67221505;9.1925666706148;;;;17,5m² großes Zimmer in 3er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7624860.html;20191008-2050;20200110-2050;False
7625069;15;1335.0;89.0;Fürstenberg;Eduard Mörike Straße, Konstanz;Eduard Mörike Straße;;Eduard-Mörike-Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.685875;9.1550749;3.0;0.0;0.0;3 Studenten für 3er WG gesucht;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7625069.html;20191009-0850;20191015-0850;False
7625486;12;270.0;22.5;Allmannsdorf;Jungerhalde 22, Konstanz;Jungerhalde;22;22, Jungerhalde, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68212;9.198250766184652;7.0;4.0;2.0;WG-Zimmer in Uninähe frei bis 31.03.2020!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7625486.html;20191009-1250;;True
7626232;15;495.0;33.0;Paradies;Mangoldstr. 14, Konstanz;Mangoldstr.;14;14, Mangoldstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66373415;9.1630840058991;3.0;0.0;2.0;Schönes Zimmer in 3er WG im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7626232.html;20191009-1650;20191014-0850;False
7626176;15;335.0;22.33333333333333;Altstadt;Gütlestraße 7, Konstanz;Gütlestraße;7;7, Gütlestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66118915;9.1692018295426;3.0;1.0;1.0;WG-Zimmer in Konstanz-Paradies zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7626176.html;20191009-1650;20191015-2050;False
7625961;20;575.0;28.75;Dettingen;Am Rathaus 2, Konstanz;Am Rathaus;2;2, Am Rathaus, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.73500445;9.11726398488131;14.0;4.0;9.0;Grosses Zimmer mit Garten und Pool;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dettingen.7625961.html;20191009-1650;20191122-2050;False
6900673;12;550.0;45.83333333333334;Altstadt;Scheffelstraße 9, Konstanz;Scheffelstraße;9;9, Scheffelstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65747460000001;9.172258;2.0;1.0;0.0;Gemütliches, möbiliertes WG-Zimmer in Konstanzer Altstadt vom 01.04.2020 bis 30.09.2020;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.6900673.html;20191009-2050;;True
7626510;9;275.0;30.555555555555557;Altstadt;Rheingasse, Konstanz;Rheingasse;;Rheingasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.665366399999996;9.1765936;4.0;1.0;2.0;WG-Zimmer Niederburg zentral unbefristet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7626510.html;20191009-2050;;True
7626450;12;400.0;33.333333333333336;Fürstenberg;Magdeburgerstraße 6, Konstanz;Magdeburgerstraße;6;6, Magdeburger Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68344675;9.14820823928851;2.0;0.0;1.0;WG Zimmer in Wollmatignen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7626450.html;20191009-2050;;True
7628442;14;330.0;23.57142857142857;Paradies;Maria-Ellenrieder-Straße ..., Konstanz;Maria-Ellenrieder-Straße ...;;Maria-Ellenrieder-Straße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6633939;9.167866199999999;3.0;0.0;2.0;WG-Zimmer im Paradies, 330 warm und 3 Minuten zur FH;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7628442.html;20191010-2050;20191022-2050;False
7627242;17;320.0;18.823529411764707;Fürstenberg;Fürstenbergstrasse 92, Konstanz;Fürstenbergstrasse;92;Barbara Zepf Rio-Stube, 92, Fürstenbergstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.683302399999995;9.1574744;4.0;2.0;1.0;Fürstenberg-WG sucht netten Zwischenmieter;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7627242.html;20191010-2050;20191022-1650;False
7628181;20;577.0;28.85;Paradies;Turnierstr. 3a, Konstanz;Turnierstr.;3a;3a, Turnierstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6634679;9.16562749335356;2.0;0.0;1.0;Großes Zimmer in gemütlicher 2er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7628181.html;20191010-2050;20191018-1250;False
7628861;23;380.0;16.52173913043478;Egg;Siedlerweg 27, Konstanz;Siedlerweg;27;27, Siedlerweg, Egg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.69302695;9.18981493052326;6.0;4.0;1.0;1-Zi frei in 6er WG, Haus mit Garten neben Uni;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Egg.7628861.html;20191011-0850;20191022-1650;False
7628781;12;670.0;55.83333333333334;Petershausen-West;Wollmatingerstr. 29, Konstanz;Wollmatingerstr.;29;29, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67530255;9.17945470624618;3.0;2.0;0.0;kleines WG-Zimmer in Konstanz-Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7628781.html;20191011-0850;20191017-1250;False
7628700;15;450.0;30.0;Altstadt;Raitenaugasse, Konstanz;Raitenaugasse;;Raitenaugasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66615;9.170496;3.0;0.0;0.0;Schönes, zentrales Privatzimmer zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7628700.html;20191011-0850;;True
438662;16;230.0;14.375;Königsbau;Rebbergstrasse 33, Konstanz;Rebbergstrasse;33;33, Rebbergstraße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6772465;9.1811942;5.0;2.0;2.0;Traum-Studentenhaus;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.438662.html;20191011-0850;;True
7629241;32;506.0;15.8125;Petershausen-Ost;Mainaustraße 6, Konstanz;Mainaustraße;6;Destille, 6, Mainaustraße, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6680859;9.180935178775561;5.0;3.0;1.0;WG Zimmer in Konstanz Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7629241.html;20191011-1250;;True
7627612;10;320.0;32.0;Altstadt;Döbelestraße, Konstanz;Döbelestraße;;Döbelestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6591719;9.167213;3.0;1.0;1.0;WG-Zimmer im Paradies nahe Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7627612.html;20191012-1250;20191017-0850;False
7630687;17;;;Altstadt;Schulstrasse 13, Konstanz;Schulstrasse;13;13, Schulstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66238305;9.17024076975952;;;;Wunderschöne Altbauwohnung im Gemeindehaus;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7630687.html;20191012-1250;;False
7631140;17;330.0;19.41176470588235;Altstadt;Sigismundstraße, Konstanz;Sigismundstraße;;Sigismundstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.659529;9.1756301;7.0;6.0;0.0;7er Mädels-WG sucht nettes Mädel zur Untermiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7631140.html;20191012-2050;20191014-0850;False
7631271;17;;;Altstadt;Schulstrasse 13, Konstanz;Schulstrasse;13;13, Schulstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66238305;9.17024076975952;;;;3er WG in wunderschöner Altbauwohnung im Gemeindehaus;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7631271.html;20191012-2050;;False
7631374;15;480.0;32.0;Petershausen-West;Goethestr. 2, Konstanz;Goethestr.;2;2, Goethestraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67739115;9.176250466844381;2.0;0.0;0.0;Zimmer in 2er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7631374.html;20191013-0850;;True
7631968;12;440.0;36.66666666666666;Paradies;Gartenstr., Konstanz;Gartenstr.;;Gartenstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6664277;9.1678956;3.0;2.0;0.0;Zimmer in schöner 3er Wg im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7631968.html;20191013-1250;;True
7632144;15;550.0;36.66666666666666;Dingelsdorf;Zum Klausenhorn, Konstanz;Zum Klausenhorn;;Zum Klausenhorn, Dingelsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.74035670000001;9.1542083;2.0;0.0;1.0;WG-Zimmer mit zwei Balkonen in Konstanz-Dingelsdorf;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7632144.html;20191013-1650;20200111-0850;False
7632038;17;400.0;23.52941176470589;Altstadt;Schulstraße 13, Konstanz;Schulstraße;13;13, Schulstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66238305;9.17024076975952;3.0;1.0;0.0;3er WG in wunderschöner Altbauwohnung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7632038.html;20191013-1650;;True
7633595;9;365.0;40.55555555555557;Fürstenberg;Berchenstraße 71a, Konstanz;Berchenstraße;71a;71a, Berchenstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.681144599999996;9.1582224622831;4.0;2.0;1.0;WG-Zimmer in schöner 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7633595.html;20191014-1250;20191015-0850;False
7633625;15;330.0;22.0;Paradies;Löhrystraße 13, Konstanz;Löhrystraße;13;13, Löhrystraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.666732700000004;9.16869223080357;4.0;1.0;2.0;Zimmer frei in paradiesischer WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7633625.html;20191014-1250;20191021-2050;False
7042868;12;460.0;38.333333333333336;Fürstenberg;Stifterstraße 8, Konstanz;Stifterstraße;8;8, Stifterstraße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6888596;9.149826257698491;6.0;4.0;1.0;6er WG-Haus mit 210qm sucht männliche Unterstützung!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7042868.html;20191015-0850;20191020-1650;False
6696523;13;;;Paradies;Grießeggstraße, Konstanz;Grießeggstraße;;Grießeggstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66312360000001;9.1608421;;;;Möbliertes, sonniges Zimmer in 3er WG im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6696523.html;20191015-0850;20191024-0850;False
7635551;12;360.0;30.0;Altstadt;Zogelmannstraße, Konstanz;Zogelmannstraße;;Zogelmannstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.657476;9.1727088;4.0;3.0;0.0;WG Zimmer in 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7635551.html;20191015-1250;20191016-0850;False
6190987;20;175.0;8.75;Fürstenberg;Reutestraße 44, Konstanz;Reutestraße;44;44, Reutestraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68193335;9.153637;4.0;0.0;3.0;Ersticouch für den Übergang;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6190987.html;20191015-1250;;True
7636054;25;439.0;17.56;Altstadt;Wessenbergstr. 13A, Konstanz;Wessenbergstr.;13A;Designer's, 13a, Wessenbergstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6615563;9.1742025;2.0;0.0;1.0;Großes Zimmer in 2er WG in Kostanzer Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7636054.html;20191015-1650;20191017-0850;False
7636703;14;270.0;19.285714285714285;Paradies;Rheingutstraße 40, Konstanz;Rheingutstraße;40;Europahaus, 40, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66805455;9.164616280961651;4.0;1.0;2.0;Subletting my room!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7636703.html;20191016-0850;;True
5657593;14;380.0;27.142857142857146;Altstadt;Döbelestr. 3, Konstanz;Döbelestr.;3;Miss Saigon, 3, Döbelestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6585035;9.167972;2.0;1.0;0.0;Unmöbliertes 14 qm Zimmer in netter 2er WG - ab Oktober beziehbar;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.5657593.html;20191016-1650;20191017-2050;False
7638066;24;375.0;15.625;Paradies;Turnierstraße, Konstanz;Turnierstraße;;Turnierstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.664043400000004;9.1640168;3.0;2.0;0.0;Paradies 3er WG sucht MitbewohnerIn;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7638066.html;20191016-2050;20191018-2050;False
7638598;20;500.0;25.0;Petershausen-West;Sankt-Gebhard-Straße 3, Konstanz;Sankt-Gebhard-Straße;3;3, Sankt-Gebhard-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67049045;9.175679181284538;3.0;1.0;1.0;Schönes Zimmer in 3er WG nahe Seerhein;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7638598.html;20191017-0850;20191021-1650;False
7639129;17;550.0;32.35294117647059;Petershausen-West;Markgrafenstraße, Konstanz;Markgrafenstraße;;Markgrafenstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67187929999999;9.174288;2.0;0.0;1.0;Zimmer in 2-er WG in KN-Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7639129.html;20191017-1250;;True
7642410;15;300.0;20.0;Kreuzlingen;Bodanstraße 9, Konstanz;Bodanstraße;9;9, Bodan Straße, Waldheimsiedlung, Singen, Verwaltungsgemeinschaft Singen (Hohentwiel), Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78224, Deutschland;47.73640770000001;8.8939423;3.0;2.0;0.0;liebe WG in Kreuzlingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Kreuzlingen.7642410.html;20191019-1650;20191030-0850;False
7643725;18;440.0;24.44444444444445;Altstadt;Zogelmannstr. 3, Konstanz;Zogelmannstr.;3;3, Zogelmannstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65756885;9.17270139351278;3.0;2.0;0.0;1,5 gemütliche Zimmer in toller WG in zentraler Lage;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7643725.html;20191020-1650;;True
